Flight Information:
Launch Date:            	     	                       	Tuesday, 02 July 2019	     	                   	          	Launch Time:    	     	             	22:35:39  	          	        	End of Ascent:	     	         	00:53:32
Station name:           	     	                       	                     	     	                   	          	Number of sonde:	     	             	19002086
Ground values:
Pressure:               	     	                       	874.4 hPa            	     	                   	          	Temperature:    	     	             	16.4 ?C   	          	        	Humidity:     	     	         	12 %
Wind Direction:         	     	                       	235 ?                	     	                   	          	Wind Speed:     	     	             	3 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-71.063 ?            	     	                   	          	Latitude:       	     	             	-30.250 ? 	          	        	Altitude:     	     	         	1283 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                     	     	                   	          	
Events:
Highest Point:          	     	                       	58.1 hPa             	     	                   	          	19661 m
Tropopauses:            	     	                       	1.: 160.7 hPa        	     	                   	          	                	     	             	
Max Winds:              	     	                       	1.: 145.8 hPa        	     	                   	          	2.: 83.1 hPa    	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                   	Ws   	Wd                 	Long.     	Lat.            	Alt  	Geopot       	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[?C]                   	[%]                  	[m/s]	[?]                	[?]       	[?]             	[m]  	[m]          	          	          	[?C]    	[?C]          	[m/s]	[?]      	[?]     	[m]  	[kg/m3]
149                     	790.1	11.7                   	16                   	3.4  	013                	-71.063540	-30.248641      	2151 	2147         	553.701   	216.010   	-13.1   	12.0          	6.1  	77.4     	345     	889  	0.966568
150                     	789.5	11.6                   	16                   	3.5  	013                	-71.063548	-30.248678      	2157 	2153         	554.526   	215.877   	-13.1   	11.9          	6.1  	77.7     	344     	895  	0.965973
151                     	788.9	11.6                   	16                   	3.6  	012                	-71.063557	-30.248715      	2163 	2159         	555.344   	215.753   	-13.2   	11.9          	6.1  	78.1     	344     	900  	0.965414
152                     	788.4	11.6                   	16                   	3.6  	012                	-71.063566	-30.248752      	2169 	2166         	556.178   	215.629   	-13.2   	11.9          	6.1  	78.4     	343     	905  	0.964856
153                     	787.8	11.5                   	16                   	3.7  	012                	-71.063574	-30.248789      	2175 	2172         	557.011   	215.505   	-13.2   	11.8          	6.1  	78.7     	342     	910  	0.964298
154                     	787.3	11.5                   	16                   	3.7  	012                	-71.063583	-30.248826      	2181 	2178         	557.845   	215.381   	-13.2   	11.8          	6.1  	79.0     	342     	915  	0.963741
155                     	786.8	11.5                   	16                   	3.8  	012                	-71.063591	-30.248863      	2187 	2184         	558.688   	215.266   	-13.3   	11.8          	6.1  	79.3     	341     	921  	0.963223
156                     	786.3	11.4                   	16                   	3.8  	012                	-71.063600	-30.248900      	2194 	2190         	559.547   	215.168   	-13.3   	11.7          	6.1  	79.5     	340     	926  	0.962782
157                     	785.9	11.4                   	16                   	3.8  	012                	-71.063609	-30.248937      	2200 	2196         	560.415   	215.078   	-13.3   	11.7          	6.1  	79.8     	340     	931  	0.962380
158                     	785.4	11.3                   	16                   	3.9  	011                	-71.063617	-30.248974      	2206 	2202         	561.285   	214.990   	-13.4   	11.6          	6.1  	80.1     	339     	937  	0.961985
159                     	784.9	11.3                   	16                   	3.9  	011                	-71.063626	-30.249011      	2212 	2208         	562.113   	214.876   	-13.4   	11.6          	6.1  	80.4     	338     	942  	0.961471
160                     	784.2	11.2                   	16                   	4.0  	011                	-71.063635	-30.249048      	2218 	2214         	562.932   	214.737   	-13.4   	11.5          	6.1  	80.7     	337     	948  	0.960846
161                     	783.6	11.2                   	16                   	4.0  	011                	-71.063643	-30.249085      	2224 	2220         	563.751   	214.598   	-13.5   	11.5          	6.1  	80.9     	336     	953  	0.960223
162                     	783.0	11.1                   	16                   	4.1  	011                	-71.063652	-30.249122      	2230 	2226         	564.570   	214.460   	-13.5   	11.4          	6.1  	81.2     	335     	959  	0.959599
163                     	782.3	11.1                   	16                   	4.1  	011                	-71.063661	-30.249159      	2236 	2232         	565.389   	214.321   	-13.6   	11.4          	6.1  	81.4     	334     	964  	0.958976
164                     	781.7	11.1                   	16                   	4.2  	011                	-71.063669	-30.249196      	2242 	2238         	566.219   	214.193   	-13.6   	11.3          	6.1  	81.7     	333     	970  	0.958404
165                     	781.2	11.0                   	16                   	4.2  	011                	-71.063678	-30.249233      	2248 	2244         	567.058   	214.075   	-13.7   	11.3          	6.1  	81.9     	332     	975  	0.957873
166                     	780.6	11.0                   	16                   	4.2  	011                	-71.063686	-30.249269      	2254 	2251         	567.898   	213.957   	-13.7   	11.3          	6.1  	82.2     	331     	981  	0.957343
167                     	780.1	10.9                   	16                   	4.3  	010                	-71.063695	-30.249306      	2260 	2257         	568.722   	213.839   	-13.7   	11.2          	6.1  	82.4     	330     	986  	0.956812
168                     	779.5	10.9                   	16                   	4.3  	010                	-71.063704	-30.249343      	2267 	2263         	569.562   	213.721   	-13.8   	11.2          	6.1  	82.6     	329     	992  	0.956283
169                     	778.9	10.8                   	16                   	4.4  	010                	-71.063712	-30.249379      	2273 	2269         	570.403   	213.605   	-13.8   	11.1          	6.0  	82.8     	327     	998  	0.955762
170                     	778.4	10.8                   	16                   	4.4  	010                	-71.063720	-30.249412      	2278 	2275         	571.198   	213.489   	-13.9   	11.1          	5.9  	83.0     	326     	1003 	0.955241
171                     	777.8	10.7                   	16                   	4.4  	010                	-71.063727	-30.249445      	2284 	2280         	572.007   	213.372   	-13.9   	11.0          	5.9  	83.2     	325     	1009 	0.954716
172                     	777.3	10.7                   	16                   	4.4  	010                	-71.063735	-30.249478      	2290 	2286         	572.815   	213.254   	-13.9   	11.0          	5.9  	83.4     	324     	1014 	0.954185
173                     	776.7	10.6                   	16                   	4.3  	010                	-71.063743	-30.249512      	2296 	2292         	573.625   	213.138   	-14.0   	10.9          	5.9  	83.6     	322     	1020 	0.953662
174                     	776.2	10.6                   	16                   	4.3  	010                	-71.063750	-30.249545      	2302 	2298         	574.436   	213.022   	-14.0   	10.9          	5.9  	83.7     	321     	1025 	0.953146
175                     	775.7	10.6                   	16                   	4.3  	010                	-71.063758	-30.249578      	2308 	2304         	575.247   	212.907   	-14.1   	10.8          	5.9  	83.9     	319     	1031 	0.952630
176                     	775.1	10.5                   	16                   	4.2  	010                	-71.063765	-30.249611      	2314 	2310         	576.058   	212.792   	-14.1   	10.8          	5.9  	84.1     	318     	1037 	0.952114
177                     	774.6	10.5                   	16                   	4.2  	010                	-71.063773	-30.249644      	2320 	2316         	576.870   	212.677   	-14.2   	10.7          	5.9  	84.2     	316     	1042 	0.951600
178                     	774.1	10.4                   	16                   	4.2  	010                	-71.063781	-30.249677      	2326 	2322         	577.684   	212.564   	-14.2   	10.7          	5.9  	84.4     	314     	1048 	0.951097
179                     	773.5	10.4                   	16                   	4.1  	010                	-71.063788	-30.249710      	2331 	2327         	578.482   	212.452   	-14.2   	10.7          	5.9  	84.5     	312     	1053 	0.950594
180                     	773.0	10.3                   	16                   	4.1  	010                	-71.063796	-30.249743      	2337 	2333         	579.296   	212.340   	-14.3   	10.6          	5.9  	84.6     	311     	1059 	0.950092
181                     	772.5	10.3                   	16                   	4.1  	010                	-71.063803	-30.249777      	2343 	2339         	580.110   	212.228   	-14.3   	10.6          	5.9  	84.7     	309     	1065 	0.949590
182                     	771.9	10.3                   	16                   	4.0  	010                	-71.063811	-30.249810      	2349 	2345         	580.922   	212.113   	-14.4   	10.5          	5.9  	84.9     	307     	1071 	0.949078
183                     	771.4	10.2                   	16                   	4.0  	010                	-71.063819	-30.249843      	2355 	2351         	581.733   	211.998   	-14.4   	10.5          	5.9  	85.0     	305     	1076 	0.948561
184                     	770.9	10.2                   	16                   	4.0  	010                	-71.063826	-30.249876      	2361 	2357         	582.543   	211.882   	-14.5   	10.4          	5.9  	85.1     	303     	1082 	0.948045
185                     	770.3	10.1                   	16                   	4.0  	010                	-71.063834	-30.249909      	2367 	2363         	583.354   	211.767   	-14.5   	10.4          	5.9  	85.2     	300     	1088 	0.947528
186                     	769.8	10.1                   	16                   	3.9  	010                	-71.063842	-30.249942      	2373 	2369         	584.166   	211.652   	-14.6   	10.3          	5.9  	85.3     	298     	1094 	0.947014
187                     	769.3	10.0                   	16                   	3.9  	010                	-71.063849	-30.249975      	2379 	2375         	584.977   	211.537   	-14.6   	10.3          	5.9  	85.3     	296     	1099 	0.946502
